bldg_id,winter_weekday_h00,winter_weekday_h01,winter_weekday_h02,winter_weekday_h03,winter_weekday_h04,winter_weekday_h05,winter_weekday_h06,winter_weekday_h07,winter_weekday_h08,winter_weekday_h09,winter_weekday_h10,winter_weekday_h11,winter_weekday_h12,winter_weekday_h13,winter_weekday_h14,winter_weekday_h15,winter_weekday_h16,winter_weekday_h17,winter_weekday_h18,winter_weekday_h19,winter_weekday_h20,winter_weekday_h21,winter_weekday_h22,winter_weekday_h23,summer_weekday_h00,summer_weekday_h01,summer_weekday_h02,summer_weekday_h03,summer_weekday_h04,summer_weekday_h05,summer_weekday_h06,summer_weekday_h07,summer_weekday_h08,summer_weekday_h09,summer_weekday_h10,summer_weekday_h11,summer_weekday_h12,summer_weekday_h13,summer_weekday_h14,summer_weekday_h15,summer_weekday_h16,summer_weekday_h17,summer_weekday_h18,summer_weekday_h19,summer_weekday_h20,summer_weekday_h21,summer_weekday_h22,summer_weekday_h23,shoulder_weekday_h00,shoulder_weekday_h01,shoulder_weekday_h02,shoulder_weekday_h03,shoulder_weekday_h04,shoulder_weekday_h05,shoulder_weekday_h06,shoulder_weekday_h07,shoulder_weekday_h08,shoulder_weekday_h09,shoulder_weekday_h10,shoulder_weekday_h11,shoulder_weekday_h12,shoulder_weekday_h13,shoulder_weekday_h14,shoulder_weekday_h15,shoulder_weekday_h16,shoulder_weekday_h17,shoulder_weekday_h18,shoulder_weekday_h19,shoulder_weekday_h20,shoulder_weekday_h21,shoulder_weekday_h22,shoulder_weekday_h23,peak_day_h00,peak_day_h01,peak_day_h02,peak_day_h03,peak_day_h04,peak_day_h05,peak_day_h06,peak_day_h07,peak_day_h08,peak_day_h09,peak_day_h10,peak_day_h11,peak_day_h12,peak_day_h13,peak_day_h14,peak_day_h15,peak_day_h16,peak_day_h17,peak_day_h18,peak_day_h19,peak_day_h20,peak_day_h21,peak_day_h22,peak_day_h23
303482,1.6559018,1.2315794,1.068945,1.116756,1.1939876,1.4021918,1.7334294,2.2784772,2.2974374,2.0861833,1.9618231,1.7688218,1.7363011,1.7568692,1.7334647,1.7679725,1.849566,1.8946304,2.1135068,2.0444062,1.7651063,1.7160106,1.5897058,1.2514879,1.2909284,1.1918423,1.1306854,1.1348233,1.1657857,1.363692,1.4813108,1.5668882,1.5472103,1.6134828,1.5472072,1.6134151,1.7953917,1.8811853,1.863451,1.9117719,2.0036893,2.15715,2.1710033,2.1643817,2.0946236,1.9604524,1.6209948,1.4362257,0.8862352,0.80151343,0.72493345,0.77577466,0.9509161,1.1625581,1.3811309,1.5347972,1.5550269,1.4340054,1.346238,1.4253424,1.3818043,1.53311,1.6112555,1.5810691,1.569225,1.7365172,1.8274988,1.7872498,1.6638718,1.5051208,1.17487,0.96182525,3.6568000316619873,2.5585501194000244,2.2995800971984863,2.014859914779663,2.129580020904541,3.140589952468872,2.768360137939453,3.0623700618743896,3.4453201293945312,3.0343899726867676,4.689589977264404,3.218949794769287,3.060110092163086,2.47367000579834,2.0013699531555176,2.477250099182129,4.408120155334473,3.326169967651367,4.329279899597168,3.067919969558716,3.212239980697632,2.934499979019165,2.256730079650879,2.5674800872802734
303543,1.571199,1.5223774,1.359926,1.2826846,1.4222348,1.6089123,2.256377,2.5974345,2.5731425,2.634917,2.0769658,1.8992596,1.6904153,1.7619619,1.6209761,1.6311814,1.7730763,1.98352,2.4569936,3.073863,3.0196707,2.654105,2.4017692,1.7236578,2.369899,2.156553,1.9900374,1.966236,1.9570768,2.0401297,2.2486808,2.2130227,2.262184,2.3091097,2.3513818,2.4390867,2.568081,2.911423,3.0017865,3.1762087,3.714934,3.9226892,4.229585,4.2117233,4.081101,3.5615752,2.9426925,2.3993,1.3155458,1.2358911,1.1174073,1.1139668,1.1651254,1.4362565,1.740222,1.8025987,1.7758362,1.6830034,1.6276481,1.6667904,1.7407237,1.9045334,1.8901601,2.0406842,2.3185167,2.7531505,2.8875878,2.87482,2.7558854,2.4506435,1.8858881,1.4424719,2.503700017929077,2.309269905090332,2.1059300899505615,2.417059898376465,1.923799991607666,1.8666000366210938,2.003509998321533,2.346329927444458,2.0318000316619873,2.6680800914764404,3.180729866027832,6.571290016174316,5.83204984664917,9.649310111999512,6.259650230407715,3.7331700325012207,3.865689992904663,4.208779811859131,4.8053998947143555,4.659580230712891,7.203179836273193,9.16610050201416,5.7171101570129395,3.087779998779297
303641,0.7998785,0.59255373,0.54122186,0.54329515,0.5713853,0.53113467,0.70510405,1.0961381,1.0671782,0.9279542,0.68049127,0.75321,0.883497,0.8952724,0.84804815,0.8087711,0.85726374,1.0665658,1.3567457,1.6565785,1.6190679,1.6534185,1.4234701,1.1724724,2.4805872,2.3100097,2.2023032,2.0433288,2.0421126,2.1048021,2.2473745,2.2946925,2.2903938,2.415657,2.5837095,2.7498584,3.0410202,3.2288406,3.4531138,3.5989254,4.0374637,4.1498876,4.3922653,4.272634,3.9937685,3.6218019,3.066802,2.6652138,0.9770063,0.9420187,0.901538,0.8320346,0.88670534,0.9783296,1.2061708,1.2738961,1.316481,1.2887162,1.2675146,1.2506233,1.275437,1.3285027,1.4847183,1.721151,2.1006038,2.37717,2.681652,2.3415735,1.9846816,1.8478613,1.5531424,1.1814668,2.7469100952148438,2.743499994277954,2.319149971008301,2.190390110015869,2.075469970703125,1.9868899583816528,1.9121500253677368,1.9629900455474854,2.1282901763916016,2.3352699279785156,2.6900100708007812,3.2344799041748047,3.2631099224090576,7.256549835205078,9.798689842224121,5.542689800262451,5.024720191955566,5.77131986618042,10.220880508422852,7.928339958190918,4.943260192871094,4.330329895019531,3.6297800540924072,3.2410500049591064
303643,1.4399102,1.1734641,1.1144319,1.1115007,1.1044989,1.1883504,1.2284725,1.6539801,1.962779,1.9843937,2.041505,1.987024,1.9546423,1.9127556,1.8545728,1.9474325,2.3013372,2.70045,3.3854349,4.1967907,4.9421015,4.719043,3.498225,2.1558988,2.3926084,2.9440057,3.1264322,3.1352425,3.0817237,3.1721117,3.3902907,3.6894047,3.9235137,7.347845,6.94213,3.7895174,5.2798767,5.9565043,6.7595735,7.6748376,8.656755,9.620085,9.607822,11.710032,12.028637,10.782005,8.258941,6.4618673,1.5277977,1.3089291,1.4126776,1.4456598,1.4717202,1.515457,1.8491027,2.0057044,2.1283212,3.601246,3.461143,2.2745593,2.4419277,2.8137372,3.124443,3.6181977,4.1126966,4.573207,5.180961,7.537966,7.2510934,6.2480583,4.183195,3.0280666,5.428410053253174,5.313759803771973,5.244100093841553,5.0474700927734375,4.7452898025512695,4.7363200187683105,6.408100128173828,6.154900074005127,8.300470352172852,9.04773998260498,8.905409812927246,5.647199630737305,7.587080001831055,9.132539749145508,10.422769546508789,13.130200386047363,13.088140487670898,13.336309432983398,13.581740379333496,13.872099876403809,14.085269927978516,14.563329696655273,12.824580192565918,10.920379638671875
303654,0.49777293,0.4186761,0.38763484,0.38110265,0.3848047,0.38724235,0.39236718,0.47284016,0.52405673,0.5617822,0.58225596,0.56580454,0.5430825,0.5428808,0.53699046,0.520323,0.53514844,0.5879814,0.6991364,0.80421376,0.8798094,0.9336089,0.84883016,0.69096565,2.0947583,1.9413226,1.8333548,1.7341423,1.6524884,1.5964136,1.6369952,1.6304637,1.6952659,1.8802724,2.030691,2.183545,2.361314,2.5607803,2.7566972,2.924317,3.1669855,3.5120893,3.4683654,3.2785122,3.1116037,2.934564,2.5843797,2.2859344,0.7941627,0.7254953,0.6756323,0.6471543,0.6221206,0.6065116,0.6531754,0.69706297,0.75432795,0.8075548,0.84378934,0.8899726,0.9516152,1.025337,1.0861033,1.1871091,1.3067125,1.4591312,1.4370981,1.3952955,1.3864688,1.3269309,1.1125916,0.9136791,3.0094199180603027,2.740309953689575,2.5828800201416016,2.444620132446289,2.299190044403076,2.1516799926757812,2.161940097808838,2.5146899223327637,2.298229932785034,2.484299898147583,2.7340400218963623,2.8855299949645996,3.257280111312866,3.7089600563049316,4.316309928894043,5.110000133514404,5.193550109863281,5.3284196853637695,5.36931037902832,5.179679870605469,5.032680034637451,4.587540149688721,3.754390001296997,3.416170120239258
303747,0.36933246,0.33199203,0.34299812,0.3248414,0.31490594,0.31655204,0.3223947,0.36584845,0.532485,0.71021295,0.7447033,0.96814,0.81238425,0.7443083,0.7946422,0.72259486,0.8839872,1.09556,1.0481893,1.1008072,1.0976039,1.0245599,0.9703916,0.63906455,0.40360773,0.43220106,0.34815985,0.34104273,0.33928502,0.40374804,0.47248438,0.5101403,0.6055629,0.70317936,0.98956203,0.57270724,0.61095214,0.83889246,0.72924256,0.6728346,0.7226712,0.6681057,0.7672098,0.84836787,1.029432,0.86986905,0.57722306,0.5211001,0.40042487,0.37206054,0.33720842,0.3279748,0.33576533,0.3288,0.3789894,0.4863055,0.70313984,0.65334,0.7827386,0.8092317,0.7689125,0.6600646,0.6862478,0.65656984,0.78747565,0.72786427,0.8127602,0.9123519,0.9778099,0.8628982,0.62121433,0.46018174,0.37902000546455383,0.34283000230789185,0.33702000975608826,0.32051998376846313,0.3110499978065491,0.30842000246047974,0.3075900077819824,0.3463200032711029,0.40341001749038696,0.4599999785423279,0.5306500196456909,0.5660400390625,0.5408799648284912,3.3980000019073486,3.996999979019165,0.460129976272583,3.2506799697875977,5.408830165863037,0.6155300140380859,0.7186800241470337,0.8887400031089783,1.0277600288391113,1.0497000217437744,0.6959999799728394
303807,0.3783368,0.40856937,0.47412658,0.45728406,0.5265089,4.109649,4.2481484,3.8719277,3.7529316,3.5293624,3.3847928,3.1643903,2.8995655,2.8629565,2.5495987,2.156631,2.0197217,1.7861422,1.9552722,1.9361972,1.0079348,0.88041264,0.85484815,0.6560192,0.77265286,0.68896466,0.62785304,0.5803232,0.5550558,0.51312363,0.5152753,0.61346805,0.6747017,0.68813634,0.8126009,0.79640347,0.9391656,1.0036756,0.9893302,1.0328729,1.1221663,1.4140515,1.4450837,1.4534804,1.4929894,1.420685,1.3262768,1.08959,0.46826947,0.3074498,0.27297986,0.27266696,0.6159604,1.0919632,1.1036491,1.154341,1.2435287,1.205229,1.066194,0.984532,0.99140614,0.93199235,0.8073836,0.74102455,0.7462157,0.79543287,0.8651831,0.9576215,1.0031954,0.9935327,0.7629266,0.6138569,0.1793700009584427,1.4073599576950073,2.530900001525879,2.9616100788116455,3.2782599925994873,5.786829948425293,6.588550090789795,6.592770099639893,6.648309707641602,6.671540260314941,6.6992998123168945,6.762570381164551,6.720119953155518,7.582929611206055,11.641220092773438,6.711130142211914,6.721630096435547,5.899899959564209,5.862969875335693,5.47698974609375,1.7289599180221558,0.5499600172042847,0.530959963798523,0.5242999792098999
303955,0.4827985,0.41077703,0.37763342,0.3751867,0.38387048,0.39787155,0.45990905,0.5955825,0.64302874,0.51027673,0.43908578,0.40234688,0.3884153,0.40612468,0.48623922,0.52866143,0.6241033,0.7635594,0.99907297,1.4826468,1.7933947,1.573887,1.2200819,0.7509136,1.2183845,1.1162838,1.050617,1.0031999,0.9612706,1.0063001,1.2101302,1.0109146,0.97323793,0.93553895,0.98802876,1.0803412,1.1817424,1.2817147,1.3814917,1.491315,2.0184417,2.4205585,2.6218348,2.7928588,2.6321986,2.1850398,1.8455459,1.3823928,0.66538364,0.5981751,0.5709602,0.5847164,0.53929037,0.5590659,0.6155138,0.5808856,0.56107366,0.5870955,0.5751286,0.5820007,0.62153304,0.6450552,0.72084,0.86555874,1.1426978,1.4201427,1.7716277,1.9100972,1.8360316,1.5083926,1.1534421,0.7830252,1.3935400247573853,1.2833399772644043,1.2158000469207764,1.1788599491119385,1.1124099493026733,1.0772700309753418,3.4476799964904785,4.1724700927734375,4.351560115814209,3.8077399730682373,1.658560037612915,1.6755399703979492,1.6239099502563477,1.6295099258422852,1.718250036239624,1.9119900465011597,4.757390022277832,3.1755199432373047,3.206429958343506,3.238150119781494,2.561069965362549,1.8202500343322754,2.0194499492645264,1.7740800380706787
304069,2.2533953,2.4817703,2.7241986,8.641127,7.5314727,6.589075,6.785496,6.519679,6.4300075,6.65073,6.00371,5.432218,4.9189987,4.395383,3.8709376,3.4096556,3.0801256,3.0411701,2.4269016,1.5056765,1.7406672,1.8877496,2.5481303,2.3246202,2.4214032,2.2418725,5.120039,1.3048717,1.3769242,1.4213511,1.4532219,2.138624,1.7295437,1.6473912,1.7407168,1.9542243,2.591807,2.3495982,2.5323234,2.6944325,2.8743508,3.659195,3.5441744,3.563631,3.250471,3.356292,3.2205758,2.7614322,1.4975306,1.3170644,4.1966863,2.98622,2.5163305,2.4645836,2.51064,2.5837162,2.648266,2.4398468,2.5398815,2.2759228,2.1926527,1.9856433,1.8959881,1.757256,1.8875071,2.2759008,2.3347733,1.9831098,1.8237191,1.9031627,2.0510635,1.7624173,6.596419811248779,6.8515400886535645,7.085849761962891,12.707730293273926,12.93185043334961,11.507009506225586,11.643969535827637,11.349309921264648,11.241230010986328,11.571049690246582,11.148149490356445,10.765859603881836,10.41077995300293,10.07271957397461,9.771280288696289,9.609439849853516,9.645050048828125,10.038610458374023,6.399499893188477,5.056560039520264,6.382719993591309,6.880350112915039,7.216310024261475,7.439110279083252
304172,0.4291577,0.4008872,0.3890544,0.3834833,0.3816386,0.39137235,0.4234436,0.47377467,0.5187503,0.5437552,0.52049404,0.49445406,0.5033811,0.4740889,0.46059936,0.46729016,0.5044669,0.59264874,0.732832,0.8628591,0.99886674,1.0757978,0.93887186,0.6371825,1.6360832,1.5370702,1.4559333,1.3909712,1.3468229,1.3077567,1.3500949,1.420728,1.4888525,1.6188291,1.7116898,1.9140353,2.0311105,2.0386415,2.1624918,2.3319008,2.5851982,2.8199198,2.9739048,3.0332818,2.8889244,2.5368335,2.0609162,1.7681437,0.65198314,0.616041,0.59283024,0.57587963,0.5657002,0.5550381,0.59843403,0.66237766,0.6961303,0.7260206,0.7327183,0.7700891,0.8045863,0.823989,0.8621097,0.9368823,1.0664139,1.2156259,1.3373619,1.4160025,1.472416,1.3080596,0.9745133,0.7445208,2.4175801277160645,2.2010600566864014,2.0388801097869873,1.9065799713134766,1.803420066833496,1.735319972038269,1.649459958076477,1.6639800071716309,1.7544599771499634,1.9008300304412842,2.1059000492095947,2.471679925918579,2.8041701316833496,3.0440101623535156,3.357300043106079,3.8137500286102295,3.974479913711548,4.205039978027344,4.716859817504883,4.157040119171143,3.9182300567626953,3.7582900524139404,3.290800094604492,2.813430070877075
304214,1.8447176,1.0526358,0.80885607,0.95198673,1.0478872,1.1600407,1.3066818,1.7611258,1.8030847,1.9098058,4.8603697,3.1173327,2.5626402,2.643855,2.4192657,2.3824718,2.2383323,2.1862998,2.3557456,2.4822361,2.499427,2.4366066,2.326947,2.0860868,3.5743942,3.3488352,3.1774366,3.078616,2.9503005,2.90382,3.0710397,3.364809,3.5132725,3.7653043,3.8263237,3.9862819,4.299514,4.35606,4.532941,4.8763065,5.037856,5.2785263,5.3776746,5.3491817,5.0692844,4.845379,4.408991,3.8297875,1.7254285,1.5895627,1.4246418,1.3958415,1.4092562,1.4629351,1.6082733,1.8447527,2.0178876,2.1785426,2.4283903,2.2528114,2.323186,2.4815829,2.533072,2.6003234,2.850301,3.0333958,3.0790215,3.04184,2.7930577,2.5402625,2.230544,1.8236736,5.117179870605469,4.994890213012695,4.706300258636475,4.407770156860352,4.132400035858154,3.891019821166992,4.155420303344727,3.919559955596924,4.457149982452393,4.309539794921875,4.612979888916016,6.55702018737793,7.43865966796875,5.547969818115234,5.322390079498291,5.991529941558838,5.465330123901367,5.476250171661377,5.504539966583252,5.90123987197876,5.421460151672363,5.82705020904541,6.893190383911133,4.396860122680664
304335,0.77082574,0.7922031,1.2062881,1.0224692,0.7794552,0.8518453,1.1039218,1.0080115,1.0247234,1.0277879,1.3982308,1.1094106,1.341187,0.88423175,1.0551264,0.72574455,0.7179014,0.83566797,0.87903124,0.9477619,1.0538881,1.0466843,1.5256178,0.95407265,0.5227897,0.5795694,0.5640794,0.5034567,0.464207,0.50271195,0.51476914,0.6524129,0.79454243,0.8877358,1.010384,1.0391592,0.8214656,1.1123966,1.0885268,1.0785766,1.0842419,1.2185227,1.2176992,1.2115074,1.1602582,1.212683,0.7466718,0.56002593,0.3790268,0.6289816,0.66431046,0.4545974,0.3806753,0.45350122,0.55974287,0.5833641,0.70181614,0.8145897,0.8929733,1.0405434,0.71343,0.80547756,0.79397404,0.7388279,0.80944884,0.83449376,0.82951826,0.8742761,0.9054629,1.1446208,0.7240796,0.4587883,1.9317100048065186,1.6731899976730347,2.0172901153564453,1.5950900316238403,1.556730031967163,1.6336899995803833,2.0637600421905518,2.0723800659179688,1.7327100038528442,1.7600700855255127,2.3378400802612305,2.163990020751953,1.9918899536132812,2.097020149230957,1.450279951095581,1.6501699686050415,1.4604500532150269,1.850469946861267,2.2031500339508057,1.8810800313949585,1.7234599590301514,2.105600118637085,2.460249900817871,1.986340045928955
304401,0.6313503,0.7237817,0.78277236,0.86801857,0.913707,0.9944422,1.0415481,1.1075131,1.1593314,1.1533756,1.0126983,0.7134244,0.4754961,0.33528063,0.25175282,0.19396749,0.20177329,0.19647531,0.22320719,0.3055689,0.39602047,0.47370625,0.5689316,0.62195545,1.0474544,0.8415667,0.7356562,0.6756787,0.61796546,0.57072335,0.53541875,0.53325194,0.5469657,0.38367274,0.64359784,0.9266674,1.1986375,1.4416107,1.65193,1.7657219,1.8461,1.7895229,1.6509124,1.4857647,1.2528212,1.0327091,0.8765868,0.7875359,0.4190307,0.35273838,0.30598816,0.3112694,0.29708382,0.29975414,0.3005638,0.30633068,0.3046996,0.24598327,0.27528596,0.30551925,0.39796275,0.48587987,0.57866,0.6628375,0.7240981,0.67284673,0.60097677,0.5219444,0.41044343,0.34799823,0.29144633,0.27965206,2.9409399032592773,2.9891300201416016,3.0519700050354004,3.3558201789855957,3.173259973526001,3.2048299312591553,3.2227399349212646,3.2418298721313477,3.2609100341796875,3.263819932937622,3.17576003074646,3.2011098861694336,2.648819923400879,2.3110098838806152,2.0462701320648193,1.9565099477767944,2.0221400260925293,2.1964800357818604,2.4383599758148193,2.649479866027832,3.029560089111328,2.8845701217651367,2.940619945526123,2.9881200790405273
304451,0.74336183,0.6527745,0.6366053,0.6444825,0.63816,0.70668185,0.72790873,0.75718296,0.88133377,0.94904846,1.1657733,1.1362535,0.9464503,0.9413083,0.9238739,0.96412873,1.0178909,1.1454048,1.3691905,1.5876355,1.8314166,2.2056568,2.1170542,1.2114422,2.584797,2.363183,2.1870105,2.043077,1.9190068,1.8372233,1.8360115,1.8783966,2.194314,2.1236722,2.307501,2.4673417,2.8148007,3.2485833,3.5613115,3.9155426,4.1472077,4.549752,5.0812016,5.1188993,4.8830194,4.352438,3.720102,2.9846246,1.1576757,1.0156684,0.9571735,0.9141317,0.87584853,0.8526675,0.8828244,1.0538893,1.1050992,1.1957425,1.165545,1.3268367,1.3366256,1.4792545,1.51493,1.5521163,1.895277,2.1078258,2.3614402,2.5800261,2.6694856,2.2712004,1.7505844,1.3887402,3.483530044555664,3.106679916381836,2.8517398834228516,2.667910099029541,2.511859893798828,2.955080032348633,3.2362098693847656,2.8775100708007812,2.624619960784912,2.7880399227142334,2.9818201065063477,3.5401899814605713,3.839359998703003,4.302889823913574,5.481249809265137,13.251890182495117,6.830530166625977,6.13394021987915,6.066309928894043,6.090729713439941,6.09807014465332,6.341030120849609,5.82027006149292,4.627820014953613
304599,0.7888552,0.598075,0.5501947,0.6854183,0.6529735,0.7517494,0.8035508,1.1819961,1.2703533,1.2320458,1.0318773,1.3366977,1.0512127,0.9855747,1.0388839,0.9489572,1.0057228,1.1037496,1.1438036,1.2717961,1.1084269,0.9786967,0.94236314,0.9713447,0.8329667,0.7869952,0.7689312,0.74508834,0.74976516,0.7643603,0.99172014,0.7835758,0.8689054,0.99221444,0.99974144,0.89923316,0.9319903,0.94535196,1.0018505,1.0258789,1.0248548,1.1027912,1.2333335,1.1650594,1.1162789,1.083943,1.2177615,0.96981895,0.6582257,0.5506352,0.52203375,0.5540885,0.6163231,0.6646196,0.8753918,0.9286014,0.9691672,0.87148285,0.87793154,0.8703838,0.89518094,0.92332834,0.96329266,0.90711045,0.9505783,1.0822533,1.1432505,1.0529193,0.9530857,0.9357038,1.0001254,0.8272171,0.980970025062561,1.280709981918335,1.80663001537323,1.876729965209961,1.7371200323104858,1.4977999925613403,1.1538000106811523,2.189229965209961,1.5511000156402588,1.41457998752594,1.2378100156784058,1.7896499633789062,1.8067500591278076,1.2072999477386475,1.4042199850082397,1.1820399761199951,1.9795799255371094,1.4389500617980957,2.66618013381958,2.5999600887298584,1.5158599615097046,2.4028401374816895,1.3380100727081299,1.1954400539398193
304939,0.8639389,0.8665053,0.832213,0.70517063,0.7564361,0.827382,0.9865425,1.1820998,1.216446,1.0118867,1.0880783,1.1713575,0.7699111,0.7105428,0.65381205,0.6073583,0.58724266,0.6745548,0.77493435,1.029151,1.157306,1.4991328,1.2274997,0.89426875,1.1918532,1.3337168,1.2428656,1.1636283,1.1166434,1.125372,1.1924874,1.2730598,1.223813,1.2860692,1.0056244,1.0460436,1.1432104,1.1913,1.3277543,1.6253681,1.4980636,1.663488,1.826497,1.8688114,1.9614022,1.7237433,1.5013787,1.2630022,0.5630081,0.7210456,0.60658306,0.55658025,0.5548359,0.6327567,0.67396826,0.7474786,0.6530584,0.6640286,0.73992383,0.5844527,0.60197306,0.52637845,0.54914117,0.59319687,0.71175194,0.86000335,1.0489008,1.201681,1.1141942,0.9796931,0.83573496,0.6760661,1.7414300441741943,1.5420899391174316,1.42208993434906,1.4507100582122803,1.745859980583191,1.5229500532150269,1.5765700340270996,1.9481699466705322,1.7465999126434326,2.02620005607605,2.777820110321045,2.9516501426696777,2.520050048828125,2.041800022125244,1.8232799768447876,1.8008099794387817,2.0642199516296387,1.863569974899292,1.925320029258728,2.6244900226593018,2.6984100341796875,2.80826997756958,2.6248600482940674,2.0697500705718994
305169,1.292135,1.3134296,1.404178,1.5745758,1.7647007,2.5557353,9.421305,9.932603,7.9760113,6.4007444,5.0582566,4.0409975,3.3763692,3.0483391,2.6720183,2.495107,2.3966355,2.2909148,2.5659468,2.795254,3.0601585,3.723781,2.3281744,1.5956358,3.8122067,3.381888,3.082189,2.9032223,2.9170952,5.905142,2.5486336,1.9708338,2.5288155,3.426394,3.7647943,3.8132615,4.0085716,4.1953864,4.409658,4.7776227,5.0373363,5.074986,5.081453,4.8483615,5.60965,5.8247414,5.308235,4.4400616,1.6697891,1.4821948,1.3552209,1.2847586,1.2966677,4.7686367,4.5188046,3.421637,2.9452333,2.6621063,2.5425305,2.5002475,2.4480474,2.428889,2.3369815,2.294907,2.354418,2.4380975,2.4118116,2.515373,3.500788,3.6439753,2.7828853,2.035785,4.160329818725586,4.907440185546875,5.579349994659424,6.055330276489258,6.437419891357422,8.41411018371582,15.13090991973877,17.857280731201172,15.785130500793457,14.258170127868652,15.258329391479492,13.716440200805664,11.837800025939941,10.55286979675293,10.27400016784668,9.87954044342041,9.51432991027832,10.415420532226562,10.204139709472656,10.005189895629883,10.490830421447754,8.132040023803711,6.760560035705566,7.543310165405273
305320,0.23425661,0.26824704,0.2703953,0.28282234,0.13965344,0.07502735,0.08636312,0.06473172,0.08491,0.081072815,0.09148234,0.08172922,0.0588925,0.5789602,0.44103658,0.36411422,0.27844048,0.22287485,0.19635141,0.20413671,0.21995828,0.21808296,0.205995,0.21518125,0.087049246,0.08913712,0.072820455,0.0803597,0.08872485,0.08539575,0.09682848,0.08752379,0.07399591,0.08782606,0.07651318,0.08267864,0.08263834,0.060205,0.098643936,0.071714245,0.08053167,0.083622426,0.09103,0.08550667,0.075631216,0.094099246,0.08349788,0.07633197,0.085499085,0.097332515,0.08126306,0.091929,0.08564435,0.089488015,0.07493916,0.077411294,0.081558935,0.07774275,0.09161679,0.07534496,0.08492664,0.10505481,0.102748625,0.07764107,0.10185382,0.08289458,0.08899703,0.08306343,0.09976336,0.09600909,0.10323259,0.085200384,0.9509199857711792,0.9955400228500366,1.2878999710083008,1.0883300304412842,0.2936500012874603,0.01827000081539154,0.25512000918388367,0.018540000542998314,0.022619999945163727,0.2647700011730194,0.021449999883770943,0.01810000091791153,0.018039999529719353,2.0547499656677246,2.4171500205993652,2.4199399948120117,2.2718100547790527,2.00492000579834,1.5359500646591187,1.4219399690628052,1.501579999923706,1.3812299966812134,1.2745599746704102,1.259559988975525
305595,0.17750216,0.17709593,0.17558421,0.1755075,0.17317,0.16926016,0.16991968,0.17766656,0.18746485,0.1928603,0.1866914,0.17623328,0.16796766,0.16815422,0.16704656,0.16569656,0.16437718,0.1677886,0.18025015,0.19627234,0.20062563,0.19787453,0.19393937,0.18749593,2.777301,2.5987487,2.4440415,2.3119946,2.1897087,2.0851524,2.0095115,2.0860734,2.3660893,2.696584,2.9483569,3.1072357,3.2280915,3.382145,3.598981,3.8588963,4.1733265,4.439064,4.547904,4.3789334,3.9124632,3.4677777,3.2053072,2.983443,0.71006566,0.666912,0.62735915,0.5946493,0.5618514,0.5332855,0.5187464,0.5452186,0.6303677,0.7193865,0.7840245,0.82406664,0.8580443,0.89951634,0.9597208,1.0449855,1.1546259,1.2371979,1.2496984,1.1560498,1.0012224,0.89110345,0.81765175,0.7557756,4.325839996337891,3.9939699172973633,3.696079969406128,3.4343199729919434,3.2194199562072754,3.0753798484802246,2.9050400257110596,2.9401400089263916,3.1885900497436523,3.552109956741333,3.989230155944824,4.368989944458008,4.6385297775268555,4.816709995269775,5.240469932556152,5.864170074462891,6.462160110473633,6.936269760131836,7.122159957885742,6.913879871368408,6.237380027770996,5.5417399406433105,5.189620018005371,4.809969902038574
305727,0.9072129,0.83807784,0.80446655,0.83094096,0.8941411,0.9864008,1.315832,1.7232285,1.4474745,1.1698682,1.0771241,1.253193,1.0302101,0.8333467,0.78263783,0.7688492,0.85009456,1.0959445,1.5381862,1.8308259,2.0733943,1.9131278,1.4003664,0.9850625,1.0000415,0.8994047,0.85639215,0.80179816,0.8993729,1.0856965,1.1417353,1.0131379,0.9300717,0.9108676,1.044175,0.98751587,1.0676738,1.1104271,1.1957185,1.487314,1.65085,2.0978885,2.3918707,2.5281081,2.2975717,1.7750852,1.3154994,1.1138606,0.62885666,0.607367,0.59597427,0.559621,0.6061006,0.72258884,1.0325519,0.9718818,0.8563778,0.7197268,0.7185493,0.69649565,0.6347829,0.66513354,0.6855785,0.83523935,1.0398489,1.4763509,1.7197976,1.6616796,1.6238261,1.4253844,0.9408372,0.694475,2.5453498363494873,1.7850199937820435,1.7484899759292603,1.7938100099563599,1.8310600519180298,2.0998401641845703,1.8961100578308105,3.2837700843811035,2.3569998741149902,2.351609945297241,1.9399199485778809,2.6173899173736572,2.2192299365997314,1.8545299768447876,1.8228700160980225,1.844099998474121,2.1579298973083496,2.4337899684906006,2.917019844055176,5.0086798667907715,2.744040012359619,2.386229991912842,2.2785699367523193,2.565380096435547
